,city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
344,2033128,zhenlai,CN,45.85,123.3,1590173714,54.0,80,99,1.99
345,5972762,hay river,CA,60.82,-115.8,1590173714,41.0,93,75,12.75
346,1712961,gigmoto,PH,13.78,124.39,1590173714,81.88,84,100,7.7
347,1067565,beloha,MG,-25.17,45.05,1590173714,68.76,78,34,12.39
348,3175096,lasa,IT,46.62,10.7,1590173564,62.6,36,40,2.24
349,1861280,itoman,JP,26.12,127.67,1590173590,73.27,94,75,6.93
350,3465476,coronel fabriciano,BR,-19.52,-42.63,1590173715,76.12,71,40,4.52
351,2027044,batagay,RU,67.63,134.63,1590173715,30.33,92,59,5.57
352,2512186,puerto del rosario,ES,28.5,-13.86,1590173715,71.6,78,20,17.22
353,6113406,prince rupert,CA,54.32,-130.32,1590173656,50.0,81,90,5.82
354,2136825,isangel,VU,-19.55,169.27,1590173715,62.6,93,20,6.96
355,3948613,acari,PE,-15.43,-74.62,1590173715,76.42,46,91,7.9
356,3466307,chapada dos guimaraes,BR,-15.46,-55.75,1590173715,91.4,43,75,8.05
357,2641434,northam,GB,51.03,-4.22,1590173534,56.01,81,0,13.0
358,3347019,namibe,AO,-15.2,12.15,1590173715,76.59,63,0,9.42
359,3052026,gyongyospata,HU,47.81,19.79,1590173715,60.33,26,100,6.93
360,1862230,hondo,JP,32.45,130.2,1590173715,66.0,82,95,5.99
361,2170577,cooma,AU,-36.23,149.13,1590173715,41.0,100,90,27.51
362,1685422,sulangan,PH,11.14,123.72,1590173715,84.9,72,100,2.3
363,3662927,pauini,BR,-7.71,-66.98,1590173715,90.1,55,92,1.9
364,5387494,ridgecrest,US,35.62,-117.67,1590173635,81.16,12,20,18.34
365,608872,makat,KZ,47.65,53.35,1590173716,76.62,36,0,3.18
366,3664539,coari,BR,-4.08,-63.14,1590173716,85.84,81,77,2.73
367,3347719,luena,AO,-11.78,19.92,1590173716,60.22,60,0,2.86
368,2385535,kouango,CF,4.99,19.96,1590173716,75.49,83,57,1.01
369,2277060,gbarnga,LR,7.0,-9.47,1590173716,75.52,96,3,3.04
370,1490796,strezhevoy,RU,60.73,77.59,1590173716,60.8,59,99,8.95
371,2129868,iwanai,JP,42.97,140.51,1590173716,47.66,85,100,6.4
372,6137381,saint-ambroise,CA,48.55,-71.33,1590173716,65.23,16,20,20.8
373,550949,kesova gora,RU,57.58,37.29,1590173716,39.25,92,100,9.44
374,2037485,erenhot,CN,43.65,111.98,1590173716,49.71,63,0,11.52
375,1161724,chabahar,IR,25.29,60.64,1590173716,84.25,82,2,2.66
376,3386984,tabuleiro do norte,BR,-5.25,-38.13,1590173717,83.68,76,55,6.26
377,524100,muyezerskiy,RU,63.93,31.65,1590173717,41.14,68,37,3.83
378,1694089,penablanca,PH,17.62,121.79,1590173717,78.17,87,100,2.44
379,3877949,osorno,CL,-40.57,-73.15,1590173717,50.0,81,90,3.36
380,286621,salalah,OM,17.02,54.09,1590173532,86.0,84,40,8.05
381,1717787,catuday,PH,16.29,119.81,1590173717,82.45,83,100,12.17
382,2139521,noumea,NC,-22.28,166.46,1590173513,66.65,72,92,1.12
383,1805733,jinchang,CN,38.5,102.17,1590173717,63.23,49,100,8.12
384,777019,vardo,NO,70.37,31.11,1590173717,38.62,89,22,7.63
385,1642858,jambi,ID,-1.6,103.62,1590173717,75.83,94,99,1.97
386,1830377,lumphat,KH,13.49,106.98,1590173717,75.49,95,100,1.05
387,3517970,pochutla,MX,15.74,-96.47,1590173576,91.4,43,40,9.17
388,2171766,charlestown,AU,-32.95,151.67,1590173718,51.69,76,33,4.0
389,5710360,winnemucca,US,40.97,-117.74,1590173518,41.0,80,90,4.7
390,3924679,vilhena,BR,-12.74,-60.15,1590173673,87.8,55,75,5.82
391,3416888,grindavik,IS,63.84,-22.43,1590173605,55.4,58,75,11.41
392,897456,sinazongwe,ZM,-17.26,27.46,1590173718,66.54,51,0,4.32
393,6355222,yulara,AU,-25.24,130.99,1590173718,39.2,55,0,4.7
394,2074865,carnarvon,AU,-24.87,113.63,1590173718,65.07,28,0,13.85
395,2487130,sidi ali,DZ,36.1,0.42,1590173718,75.47,39,2,10.2
396,60019,eyl,SO,7.98,49.82,1590173718,86.09,65,22,22.39
397,3356832,henties bay,NA,-22.12,14.28,1590173718,60.01,89,0,9.69
398,3839307,rawson,AR,-43.3,-65.1,1590173718,61.93,29,89,19.42
399,517009,novyy karachay,RU,43.82,41.9,1590173718,53.37,82,91,1.1
400,1487922,uyar,RU,55.81,94.32,1590173718,54.09,46,0,7.14
401,659180,hameenlinna,FI,61.0,24.46,1590173719,57.58,25,0,2.24
402,4033356,tiarei,PF,-17.53,-149.33,1590173719,80.29,65,20,4.7
403,2264557,ponta do sol,PT,32.67,-17.1,1590173719,67.44,68,20,27.51
404,1852357,shimoda,JP,34.67,138.95,1590173527,55.0,95,100,11.34
405,2206874,waipawa,NZ,-41.41,175.52,1590173719,49.28,87,6,9.17
406,608324,shetpe,KZ,44.17,52.12,1590173719,75.36,28,0,12.84
407,1732738,kota tinggi,MY,1.74,103.9,1590173719,77.59,100,20,1.12
408,217637,businga,CD,3.33,20.88,1590173719,74.66,91,28,2.42
409,1282027,male,MV,4.17,73.51,1590173719,84.2,79,75,18.34
410,2360372,gorom-gorom,BF,14.44,-0.24,1590173719,98.11,9,0,10.65
411,3996737,maneadero,MX,31.72,-116.57,1590173534,70.0,73,18,3.0
412,5972291,havre-saint-pierre,CA,50.23,-63.6,1590173617,50.0,25,20,18.34
413,2400547,gamba,GA,-2.65,10.0,1590173720,78.87,87,2,4.47
414,107304,buraydah,SA,26.33,43.98,1590173720,93.2,15,11,5.82
415,3402648,carutapera,BR,-1.2,-46.02,1590173597,82.15,82,100,6.33
416,1280037,shache,CN,38.42,77.24,1590173720,72.21,24,32,7.58
417,6115187,quesnel,CA,53.0,-122.5,1590173720,55.4,66,75,17.22
418,287286,ruwi,OM,23.6,58.55,1590173602,89.6,75,30,4.7
419,2623516,braedstrup,DK,55.97,9.61,1590173720,55.31,93,100,11.41
420,780687,berlevag,NO,70.86,29.09,1590173720,38.48,86,26,9.4
421,1153783,chaiya,TH,9.39,99.2,1590173720,80.58,81,100,3.65
422,1259813,phalodi,IN,27.13,72.37,1590173720,95.97,14,0,11.54
423,293842,gat,IL,31.61,34.76,1590173465,72.68,74,0,7.2
424,1314759,lashio,MM,22.93,97.75,1590173720,70.99,72,79,0.56
425,3893726,constitucion,CL,-35.33,-72.42,1590173721,61.61,40,41,10.27
426,2641598,newport,GB,51.59,-3.0,1590173667,55.58,75,0,5.01
427,2027296,aykhal,RU,66.0,111.5,1590173721,55.4,37,87,4.47
428,2294915,takoradi,GH,4.88,-1.76,1590173542,80.06,83,12,10.6
429,3374083,bathsheba,BB,13.22,-59.52,1590173594,87.8,62,20,16.11
430,5536630,cedar city,US,37.68,-113.06,1590173721,69.8,14,1,24.16
431,6322927,pontal do parana,BR,-25.65,-48.51,1590173721,60.8,100,90,14.99
432,625144,minsk,BY,53.9,27.57,1590173721,42.8,93,75,4.47
433,1485439,zarinsk,RU,53.71,84.95,1590173721,54.64,94,100,4.25
434,4845585,westport,US,41.14,-73.36,1590173721,75.33,53,75,10.29
435,3388456,sao jose da coroa grande,BR,-8.9,-35.15,1590173526,82.42,78,0,8.23
436,2542987,martil,MA,35.62,-5.28,1590173721,77.11,44,0,13.87
437,2413419,gunjur,GM,13.2,-16.73,1590173721,82.4,61,0,13.87
438,3021410,dieppe,FR,49.75,1.17,1590173722,60.89,72,100,4.7
439,2661524,biasca,CH,46.36,8.97,1590173722,69.84,73,20,1.12
440,3994616,nuevo casas grandes,MX,30.42,-107.92,1590173722,83.5,13,0,7.38
441,2412408,nioro,GM,13.35,-15.75,1590173722,88.86,37,0,13.67
442,3412093,vestmannaeyjar,IS,63.44,-20.27,1590173722,48.2,81,40,13.87
443,1816440,bengbu,CN,32.94,117.36,1590173722,72.05,74,0,7.76
444,1496738,novosineglazovskiy,RU,55.04,61.38,1590173722,60.8,67,40,13.42
445,1701054,marawi,PH,8.0,124.29,1590173722,75.99,95,93,3.0
446,2460954,araouane,ML,18.9,-3.53,1590173722,93.16,10,0,9.75
447,2078025,adelaide,AU,-34.93,138.6,1590173474,53.01,87,40,6.93
448,3139597,sistranda,NO,63.73,8.83,1590173722,59.0,51,75,26.4
449,2322911,sokoto,NG,13.06,5.24,1590173722,94.98,19,16,5.91
450,3372783,ponta delgada,PT,37.73,-25.67,1590173722,64.4,82,40,10.29
451,3430443,necochea,AR,-38.55,-58.74,1590173723,55.0,71,7,8.01
452,55671,kismayo,SO,-0.36,42.55,1590173539,79.43,81,100,15.68
453,2659243,payerne,CH,46.82,6.94,1590173723,72.27,47,20,2.24
454,1337617,muli,MV,2.92,73.57,1590173723,84.58,77,100,15.75
455,3374333,praia,CV,14.92,-23.51,1590173577,80.6,57,20,18.34
456,5563839,fortuna,US,40.6,-124.16,1590173723,58.37,62,75,16.11
457,2276492,harper,LR,4.38,-7.72,1590173723,80.35,81,73,9.31
458,3424901,aasiaat,GL,68.71,-52.87,1590173723,39.16,73,54,16.28
459,2159220,mackay,AU,-21.15,149.2,1590173723,54.84,100,75,5.82
460,535839,leshukonskoye,RU,64.9,45.76,1590173723,33.75,89,56,10.96
461,3382160,cayenne,GF,4.93,-52.33,1590173723,78.8,100,100,2.24
462,3628423,san felipe,VE,10.34,-68.74,1590173723,92.03,48,36,6.15
463,3860443,comodoro rivadavia,AR,-45.87,-67.5,1590173723,57.2,35,96,13.87
464,1623197,tual,ID,-5.67,132.75,1590173723,81.64,86,100,14.74
465,361058,alexandria,EG,31.22,29.96,1590173529,69.8,73,40,11.41
466,4032420,neiafu,TO,-18.65,-173.98,1590173724,71.6,94,75,8.25
467,3904906,santa cruz,BO,-17.8,-63.17,1590173724,60.8,82,90,20.8
468,290030,doha,QA,25.29,51.53,1590173724,88.86,48,0,3.36
469,3428068,san vicente,AR,-26.62,-54.13,1590173724,62.78,100,98,5.35
470,934322,mahebourg,MU,-20.41,57.7,1590173725,73.4,69,40,13.87
471,1581047,ha tinh,VN,18.33,105.9,1590173725,81.61,88,100,3.42
472,8079926,labuhan,ID,-6.88,112.21,1590173725,79.95,83,86,2.62
473,1517637,ushtobe,KZ,45.25,77.98,1590173725,67.24,38,4,8.1
474,2128975,nemuro,JP,43.32,145.57,1590173725,40.62,91,0,14.85
475,5780557,riverton,US,40.52,-111.94,1590173638,66.43,51,1,12.75
476,597769,kursenai,LT,55.98,22.92,1590173725,53.6,54,0,8.05
477,2012593,zeya,RU,53.75,127.27,1590173725,43.75,60,100,1.43
478,3870243,taltal,CL,-25.4,-70.48,1590173725,68.85,47,100,7.54
479,1001860,giyani,ZA,-23.3,30.72,1590173726,64.76,52,0,2.66
480,933088,serowe,BW,-22.38,26.72,1590173726,56.25,51,0,4.21
481,3462284,gramado,BR,-29.38,-50.87,1590173726,66.31,83,100,5.01
482,1645528,denpasar,ID,-8.65,115.22,1590173726,78.8,100,40,2.24
483,1623180,tuban,ID,-6.9,112.06,1590173726,79.5,84,68,2.08
484,3352593,tsumeb,NA,-19.23,17.72,1590173726,59.14,35,0,7.81
485,56166,jilib,SO,0.49,42.79,1590173726,74.39,92,100,5.44
486,3987500,san buenaventura,MX,27.08,-101.53,1590173726,90.46,38,5,4.7
487,1624041,ternate,ID,0.8,127.4,1590173578,81.54,77,0,1.83
488,100926,umm lajj,SA,25.02,37.27,1590173727,90.43,36,0,7.34
489,1488414,urengoy,RU,65.97,78.37,1590173727,59.34,53,100,6.29
490,1337619,ugoofaaru,MV,5.67,73.0,1590173727,84.63,76,100,15.95
491,218253,bondo,CD,3.81,23.69,1590173727,71.85,92,95,0.92
492,3460355,jaciara,BR,-15.97,-54.97,1590173727,85.8,59,39,6.67
493,2278158,buchanan,LR,5.88,-10.05,1590173727,86.0,74,75,9.17
494,2357043,ouahigouya,BF,13.58,-2.42,1590173727,98.08,9,0,8.52
495,303798,nizip,TR,37.01,37.79,1590173727,69.8,60,93,16.11
496,1168015,pindi gheb,PK,33.24,72.27,1590173727,84.2,42,75,12.75
497,555111,ivanteyevka,RU,55.97,37.92,1590173728,42.58,93,90,8.95
498,3141332,roros,NO,62.57,11.38,1590173728,50.0,53,100,11.41
499,1648186,bontang,ID,0.13,117.5,1590173728,75.79,90,100,4.76
500,138042,damavand,IR,35.72,52.06,1590173728,82.15,23,40,9.17
501,2035644,nanpiao,CN,41.1,120.75,1590173728,57.16,82,100,3.42
502,2240449,luanda,AO,-8.84,13.23,1590173728,80.6,78,20,5.82
503,1213855,sibolga,ID,1.74,98.78,1590173728,78.12,82,100,3.67
504,2122605,okhotsk,RU,59.38,143.3,1590173728,39.54,74,73,3.0
505,2187175,matata,NZ,-37.88,176.75,1590173728,38.28,95,0,1.99
506,209598,manono,CD,-7.3,27.42,1590173729,73.02,60,23,5.12
507,2097418,finschhafen,PG,-6.6,147.87,1590173729,79.86,71,44,4.03
508,1214026,sabang,ID,5.89,95.32,1590173729,82.96,79,100,14.03
509,5367565,lodi,US,38.13,-121.27,1590173729,72.61,50,26,4.0
510,2659977,luan,CH,46.36,6.98,1590173729,68.59,34,100,8.05
511,1856068,nago,JP,26.59,127.98,1590173729,73.26,94,90,6.93
512,3628473,san cristobal,VE,7.77,-72.22,1590173729,84.2,62,75,18.34
513,3533462,acapulco,MX,16.86,-99.89,1590173547,86.0,70,40,9.17
514,5905393,bonavista,CA,48.65,-53.11,1590173729,45.0,69,86,11.01
515,1283679,banepa,NP,27.63,85.52,1590173730,71.6,83,40,9.17
516,3351663,benguela,AO,-12.58,13.41,1590173730,75.83,81,0,2.68
517,88834,tukrah,LY,32.53,20.58,1590173730,67.26,76,4,11.7
518,1524606,derzhavinsk,KZ,51.1,66.32,1590173730,62.06,70,95,6.13
519,2120591,tilichiki,RU,60.47,166.1,1590173730,29.19,94,4,6.71
520,2396853,omboue,GA,-1.57,9.26,1590173730,79.34,86,5,6.85
521,2328617,numan,NG,9.47,12.03,1590173730,88.92,50,7,6.13
522,2126682,bilibino,RU,68.05,166.44,1590173730,27.45,92,98,3.15
523,292968,abu dhabi,AE,24.47,54.37,1590173730,87.98,62,0,8.05
524,5919915,chapleau,CA,47.84,-83.4,1590173730,78.8,24,5,4.7
525,3513563,kralendijk,BQ,12.15,-68.27,1590173730,81.21,88,18,22.62
526,2259655,impfondo,CG,1.64,18.07,1590173730,75.45,84,100,1.88
527,492860,sindor,RU,62.86,51.89,1590173731,41.72,93,100,7.18
528,5746545,portland,US,45.52,-122.68,1590173369,55.47,71,75,3.71
529,2094342,kavieng,PG,-2.57,150.8,1590173731,82.83,78,93,7.02
530,2019135,nizhniy kuranakh,RU,58.84,125.49,1590173529,41.81,65,100,4.88
531,1529660,aksu,CN,41.12,80.26,1590173731,66.51,38,0,2.71
532,1283285,jumla,NP,29.27,82.18,1590173731,56.97,62,24,1.97
533,3163146,andenes,NO,69.31,16.12,1590173731,50.0,68,0,10.29
534,2219235,awbari,LY,26.59,12.78,1590173731,82.81,24,36,19.48
535,6100069,peace river,CA,56.25,-117.29,1590173731,39.2,86,90,12.75
536,1515029,ulaangom,MN,49.98,92.07,1590173731,59.7,32,85,5.61
537,244878,biltine,TD,14.53,20.92,1590173731,90.14,20,0,5.35
538,218680,boende,CD,-0.22,20.87,1590173732,73.62,95,100,2.53
539,5316205,sun city west,US,33.66,-112.34,1590173458,87.57,12,1,3.36
540,3587498,acajutla,SV,13.59,-89.83,1590173571,83.32,74,40,10.49
541,3131500,visnes,NO,59.36,5.22,1590173732,51.33,87,40,16.11
542,1261772,salimpur,IN,28.13,76.28,1590173732,96.75,13,0,8.46
543,2122574,ola,RU,59.58,151.28,1590173732,42.19,66,0,8.1
544,1106643,quatre cocos,MU,-20.21,57.76,1590173517,73.71,69,40,13.87
545,1638775,lahat,ID,-3.8,103.53,1590173732,72.52,84,100,2.51
546,3463011,franca,BR,-20.54,-47.4,1590173732,73.63,67,52,7.61
547,3533079,aldama,MX,22.92,-98.07,1590173732,91.99,42,21,8.01
548,779554,honningsvag,NO,70.98,25.97,1590173732,46.4,52,0,3.36
549,2140466,moindou,NC,-21.69,165.68,1590173733,64.4,72,100,1.12
550,210379,lusambo,CD,-4.97,23.45,1590173733,78.28,66,98,2.37
551,2064735,nhulunbuy,AU,-12.23,136.77,1590173733,78.8,74,90,14.99
552,3855065,general roca,AR,-39.03,-67.58,1590173733,59.0,47,78,10.29
553,933366,maun,BW,-19.98,23.42,1590173572,68.0,34,0,9.17
554,3388304,sao miguel,BR,-5.47,-35.37,1590173733,81.54,83,75,11.41
555,1278985,alappuzha,IN,9.49,76.33,1590173733,81.91,86,41,2.95
556,189280,lodwar,KE,3.12,35.6,1590173733,89.22,38,53,5.66
557,3393764,oeiras,BR,-7.03,-42.13,1590173733,89.13,49,3,7.27
558,292223,dubai,AE,25.26,55.3,1590173498,89.2,55,0,12.75
559,1734313,paka,MY,4.64,103.44,1590173733,78.4,100,79,2.24
560,6533368,moranbah,AU,-22.0,148.05,1590173734,51.73,86,100,13.11
561,515246,onega,RU,63.91,38.14,1590173734,34.29,88,3,7.7
562,2188164,lower hutt,NZ,-41.22,174.92,1590173734,48.99,87,33,9.17
563,1488903,turukhansk,RU,65.82,87.98,1590173734,64.08,44,0,9.4
564,2127202,anadyr,RU,64.75,177.48,1590173734,32.0,95,75,15.66
565,352628,matay,EG,28.42,30.78,1590173734,82.56,28,0,23.0
566,2409914,bonthe,SL,7.53,-12.51,1590173734,81.82,83,7,7.0
567,2525012,cetraro,IT,39.52,15.94,1590173734,60.01,68,0,1.01
568,5520076,del rio,US,29.36,-100.9,1590173734,87.03,58,90,12.75
569,1259898,peraiyur,IN,9.74,77.79,1590173734,84.83,63,100,5.55
570,2511930,requena,ES,39.49,-1.1,1590173734,76.48,50,10,5.99
571,3943957,chilca,PE,-12.52,-76.74,1590173735,66.2,72,90,10.29
572,1033356,nampula,MZ,-15.12,39.27,1590173735,63.75,97,25,4.52
573,2063039,port keats,AU,-14.25,129.55,1590173524,61.3,67,100,13.18
574,1489656,teya,RU,60.38,92.63,1590173735,57.97,40,0,2.62
575,1735076,butterworth,MY,5.4,100.36,1590173735,80.31,88,20,6.93
576,364933,umm kaddadah,SD,13.6,26.69,1590173735,94.86,24,0,10.25
577,5935341,dauphin,CA,51.15,-100.05,1590173735,78.8,42,1,11.41
578,3661894,tonantins,BR,-2.87,-67.8,1590173735,87.39,69,57,3.0
579,1056899,sambava,MG,-14.27,50.17,1590173647,75.83,86,100,14.74
